dteday,yr,mnth,hr,weekday,workingday,season,weathersit,cnt,registered,casual
2011-12-17,2011,12,13,2011-12-17,tidak,dingin,berkabut,236,204,32
2011-12-17,2011,12,14,2011-12-17,tidak,dingin,Cerah,237,207,30
2011-12-17,2011,12,15,2011-12-17,tidak,dingin,Cerah,228,195,33
2011-12-17,2011,12,16,2011-12-17,tidak,dingin,Cerah,222,192,30
2011-12-17,2011,12,17,2011-12-17,tidak,dingin,Cerah,165,153,12
2011-12-17,2011,12,18,2011-12-17,tidak,dingin,Cerah,157,150,7
2011-12-17,2011,12,19,2011-12-17,tidak,dingin,Hujan Ringan/salju,106,95,11
2011-12-17,2011,12,20,2011-12-17,tidak,dingin,Cerah,106,99,7
2011-12-17,2011,12,21,2011-12-17,tidak,dingin,Cerah,96,88,8
2011-12-17,2011,12,22,2011-12-17,tidak,dingin,Cerah,80,73,7
2011-12-17,2011,12,23,2011-12-17,tidak,dingin,Cerah,69,63,6
2011-12-18,2011,12,0,2011-12-18,tidak,dingin,Cerah,71,64,7
2011-12-18,2011,12,1,2011-12-18,tidak,dingin,Cerah,46,43,3
2011-12-18,2011,12,2,2011-12-18,tidak,dingin,Cerah,41,39,2
2011-12-18,2011,12,3,2011-12-18,tidak,dingin,Cerah,18,16,2
2011-12-18,2011,12,4,2011-12-18,tidak,dingin,Cerah,1,1,0
2011-12-18,2011,12,5,2011-12-18,tidak,dingin,Cerah,5,4,1
2011-12-18,2011,12,6,2011-12-18,tidak,dingin,Cerah,3,3,0
2011-12-18,2011,12,7,2011-12-18,tidak,dingin,Cerah,12,11,1
2011-12-18,2011,12,8,2011-12-18,tidak,dingin,Cerah,32,31,1
2011-12-18,2011,12,9,2011-12-18,tidak,dingin,Cerah,81,75,6
2011-12-18,2011,12,10,2011-12-18,tidak,dingin,Cerah,129,122,7
2011-12-18,2011,12,11,2011-12-18,tidak,dingin,berkabut,188,168,20
2011-12-18,2011,12,12,2011-12-18,tidak,dingin,Cerah,228,202,26
2011-12-18,2011,12,13,2011-12-18,tidak,dingin,Cerah,228,210,18
2011-12-18,2011,12,14,2011-12-18,tidak,dingin,Cerah,219,200,19
2011-12-18,2011,12,15,2011-12-18,tidak,dingin,Cerah,207,184,23
2011-12-18,2011,12,16,2011-12-18,tidak,dingin,Cerah,234,207,27
2011-12-18,2011,12,17,2011-12-18,tidak,dingin,Cerah,136,126,10
2011-12-18,2011,12,18,2011-12-18,tidak,dingin,Cerah,138,123,15
2011-12-18,2011,12,19,2011-12-18,tidak,dingin,Cerah,135,130,5
2011-12-18,2011,12,20,2011-12-18,tidak,dingin,Cerah,104,94,10
2011-12-18,2011,12,21,2011-12-18,tidak,dingin,Cerah,89,80,9
2011-12-18,2011,12,22,2011-12-18,tidak,dingin,Cerah,49,47,2
2011-12-18,2011,12,23,2011-12-18,tidak,dingin,Cerah,37,31,6
2011-12-19,2011,12,0,2011-12-19,iya,dingin,Cerah,17,14,3
2011-12-19,2011,12,1,2011-12-19,iya,dingin,Cerah,11,8,3
2011-12-19,2011,12,2,2011-12-19,iya,dingin,Cerah,3,3,0
2011-12-19,2011,12,3,2011-12-19,iya,dingin,Cerah,3,3,0
2011-12-19,2011,12,4,2011-12-19,iya,dingin,Cerah,4,4,0
2011-12-19,2011,12,5,2011-12-19,iya,dingin,Cerah,21,21,0
2011-12-19,2011,12,6,2011-12-19,iya,dingin,Cerah,68,68,0
2011-12-19,2011,12,7,2011-12-19,iya,dingin,Cerah,191,187,4
2011-12-19,2011,12,8,2011-12-19,iya,dingin,Cerah,397,389,8
2011-12-19,2011,12,9,2011-12-19,iya,dingin,Cerah,183,166,17
2011-12-19,2011,12,10,2011-12-19,iya,dingin,Cerah,108,96,12
2011-12-19,2011,12,11,2011-12-19,iya,dingin,Cerah,127,105,22
2011-12-19,2011,12,12,2011-12-19,iya,dingin,Cerah,141,128,13
2011-12-19,2011,12,13,2011-12-19,iya,dingin,Cerah,142,127,15
2011-12-19,2011,12,14,2011-12-19,iya,dingin,Cerah,137,107,30
2011-12-19,2011,12,15,2011-12-19,iya,dingin,Cerah,159,135,24
2011-12-19,2011,12,16,2011-12-19,iya,dingin,Cerah,208,189,19
2011-12-19,2011,12,17,2011-12-19,iya,dingin,Cerah,378,362,16
2011-12-19,2011,12,18,2011-12-19,iya,dingin,Cerah,354,343,11
2011-12-19,2011,12,19,2011-12-19,iya,dingin,berkabut,251,234,17
2011-12-19,2011,12,20,2011-12-19,iya,dingin,Cerah,206,197,9
2011-12-19,2011,12,21,2011-12-19,iya,dingin,berkabut,127,112,15
2011-12-19,2011,12,22,2011-12-19,iya,dingin,berkabut,107,95,12
2011-12-19,2011,12,23,2011-12-19,iya,dingin,Cerah,60,50,10
2011-12-20,2011,12,0,2011-12-20,iya,dingin,Cerah,21,21,0
2011-12-20,2011,12,1,2011-12-20,iya,dingin,Cerah,6,6,0
2011-12-20,2011,12,2,2011-12-20,iya,dingin,berkabut,11,10,1
2011-12-20,2011,12,3,2011-12-20,iya,dingin,berkabut,2,1,1
2011-12-20,2011,12,4,2011-12-20,iya,dingin,berkabut,4,4,0
2011-12-20,2011,12,5,2011-12-20,iya,dingin,berkabut,15,15,0
2011-12-20,2011,12,6,2011-12-20,iya,dingin,berkabut,72,71,1
2011-12-20,2011,12,7,2011-12-20,iya,dingin,berkabut,268,261,7
2011-12-20,2011,12,8,2011-12-20,iya,dingin,berkabut,432,422,10
2011-12-20,2011,12,9,2011-12-20,iya,dingin,berkabut,259,245,14
2011-12-20,2011,12,10,2011-12-20,iya,dingin,berkabut,129,109,20
2011-12-20,2011,12,11,2011-12-20,iya,dingin,berkabut,129,116,13
2011-12-20,2011,12,12,2011-12-20,iya,dingin,berkabut,175,159,16
2011-12-20,2011,12,13,2011-12-20,iya,dingin,berkabut,181,163,18
2011-12-20,2011,12,14,2011-12-20,iya,dingin,berkabut,138,127,11
2011-12-20,2011,12,15,2011-12-20,iya,dingin,berkabut,154,139,15
2011-12-20,2011,12,16,2011-12-20,iya,dingin,Cerah,238,218,20
2011-12-20,2011,12,17,2011-12-20,iya,dingin,Cerah,431,417,14
2011-12-20,2011,12,18,2011-12-20,iya,dingin,Cerah,411,385,26
2011-12-20,2011,12,19,2011-12-20,iya,dingin,Cerah,224,218,6
2011-12-20,2011,12,20,2011-12-20,iya,dingin,Cerah,147,144,3
2011-12-20,2011,12,21,2011-12-20,iya,dingin,Cerah,143,139,4
2011-12-20,2011,12,22,2011-12-20,iya,dingin,berkabut,107,104,3
2011-12-20,2011,12,23,2011-12-20,iya,dingin,berkabut,53,40,13
2011-12-21,2011,12,0,2011-12-21,iya,semi,berkabut,25,18,7
2011-12-21,2011,12,1,2011-12-21,iya,semi,berkabut,11,10,1
2011-12-21,2011,12,2,2011-12-21,iya,semi,berkabut,4,4,0
2011-12-21,2011,12,3,2011-12-21,iya,semi,berkabut,2,2,0
2011-12-21,2011,12,4,2011-12-21,iya,semi,berkabut,2,2,0
2011-12-21,2011,12,5,2011-12-21,iya,semi,berkabut,28,28,0
2011-12-21,2011,12,6,2011-12-21,iya,semi,berkabut,76,75,1
2011-12-21,2011,12,7,2011-12-21,iya,semi,berkabut,229,224,5
2011-12-21,2011,12,8,2011-12-21,iya,semi,Hujan Ringan/salju,405,393,12
2011-12-21,2011,12,9,2011-12-21,iya,semi,berkabut,234,220,14
2011-12-21,2011,12,10,2011-12-21,iya,semi,berkabut,89,83,6
2011-12-21,2011,12,11,2011-12-21,iya,semi,berkabut,56,53,3
2011-12-21,2011,12,12,2011-12-21,iya,semi,Hujan Ringan/salju,61,58,3
2011-12-21,2011,12,13,2011-12-21,iya,semi,Hujan Ringan/salju,58,55,3
2011-12-21,2011,12,14,2011-12-21,iya,semi,berkabut,51,40,11
2011-12-21,2011,12,15,2011-12-21,iya,semi,berkabut,61,57,4
2011-12-21,2011,12,16,2011-12-21,iya,semi,Hujan Ringan/salju,101,95,6
2011-12-21,2011,12,17,2011-12-21,iya,semi,Hujan Ringan/salju,229,226,3
2011-12-21,2011,12,18,2011-12-21,iya,semi,berkabut,280,278,2
2011-12-21,2011,12,19,2011-12-21,iya,semi,berkabut,209,200,9
2011-12-21,2011,12,20,2011-12-21,iya,semi,berkabut,167,162,5
2011-12-21,2011,12,21,2011-12-21,iya,semi,Cerah,123,114,9
2011-12-21,2011,12,22,2011-12-21,iya,semi,Cerah,105,102,3
2011-12-21,2011,12,23,2011-12-21,iya,semi,Cerah,54,54,0
2011-12-22,2011,12,0,2011-12-22,iya,semi,berkabut,27,24,3
2011-12-22,2011,12,1,2011-12-22,iya,semi,Cerah,15,15,0
2011-12-22,2011,12,2,2011-12-22,iya,semi,Cerah,11,10,1
2011-12-22,2011,12,3,2011-12-22,iya,semi,Cerah,6,6,0
2011-12-22,2011,12,4,2011-12-22,iya,semi,Cerah,3,3,0
2011-12-22,2011,12,5,2011-12-22,iya,semi,Cerah,16,15,1
2011-12-22,2011,12,6,2011-12-22,iya,semi,Cerah,64,63,1
2011-12-22,2011,12,7,2011-12-22,iya,semi,Cerah,186,182,4
2011-12-22,2011,12,8,2011-12-22,iya,semi,berkabut,343,333,10
2011-12-22,2011,12,9,2011-12-22,iya,semi,berkabut,228,218,10
2011-12-22,2011,12,10,2011-12-22,iya,semi,berkabut,141,128,13
2011-12-22,2011,12,11,2011-12-22,iya,semi,berkabut,145,135,10
2011-12-22,2011,12,12,2011-12-22,iya,semi,berkabut,202,180,22
2011-12-22,2011,12,13,2011-12-22,iya,semi,berkabut,188,167,21
2011-12-22,2011,12,14,2011-12-22,iya,semi,berkabut,159,136,23
2011-12-22,2011,12,15,2011-12-22,iya,semi,berkabut,214,186,28
2011-12-22,2011,12,16,2011-12-22,iya,semi,berkabut,256,226,30
2011-12-22,2011,12,17,2011-12-22,iya,semi,berkabut,356,332,24
2011-12-22,2011,12,18,2011-12-22,iya,semi,berkabut,288,277,11
2011-12-22,2011,12,19,2011-12-22,iya,semi,berkabut,142,130,12
2011-12-22,2011,12,20,2011-12-22,iya,semi,Hujan Ringan/salju,33,33,0
2011-12-22,2011,12,21,2011-12-22,iya,semi,Hujan Ringan/salju,17,15,2
2011-12-22,2011,12,22,2011-12-22,iya,semi,Hujan Ringan/salju,17,17,0
2011-12-22,2011,12,23,2011-12-22,iya,semi,Hujan Ringan/salju,11,10,1
2011-12-23,2011,12,0,2011-12-23,iya,semi,Hujan Ringan/salju,9,7,2
2011-12-23,2011,12,1,2011-12-23,iya,semi,Hujan Ringan/salju,12,11,1
2011-12-23,2011,12,2,2011-12-23,iya,semi,Hujan Ringan/salju,13,12,1
2011-12-23,2011,12,3,2011-12-23,iya,semi,Hujan Ringan/salju,4,4,0
2011-12-23,2011,12,4,2011-12-23,iya,semi,Hujan Ringan/salju,2,2,0
2011-12-23,2011,12,5,2011-12-23,iya,semi,Cerah,8,8,0
2011-12-23,2011,12,6,2011-12-23,iya,semi,Cerah,40,40,0
2011-12-23,2011,12,7,2011-12-23,iya,semi,Cerah,92,88,4
2011-12-23,2011,12,8,2011-12-23,iya,semi,Cerah,182,173,9
2011-12-23,2011,12,9,2011-12-23,iya,semi,Cerah,156,152,4
2011-12-23,2011,12,10,2011-12-23,iya,semi,Cerah,104,96,8
2011-12-23,2011,12,11,2011-12-23,iya,semi,Cerah,174,148,26
2011-12-23,2011,12,12,2011-12-23,iya,semi,Cerah,170,156,14
2011-12-23,2011,12,13,2011-12-23,iya,semi,Cerah,194,177,17
2011-12-23,2011,12,14,2011-12-23,iya,semi,Cerah,200,177,23
2011-12-23,2011,12,15,2011-12-23,iya,semi,Cerah,203,191,12
2011-12-23,2011,12,16,2011-12-23,iya,semi,Cerah,181,166,15
2011-12-23,2011,12,17,2011-12-23,iya,semi,Cerah,140,129,11
2011-12-23,2011,12,18,2011-12-23,iya,semi,Cerah,95,91,4
2011-12-23,2011,12,19,2011-12-23,iya,semi,Cerah,76,75,1
2011-12-23,2011,12,20,2011-12-23,iya,semi,Cerah,50,47,3
2011-12-23,2011,12,21,2011-12-23,iya,semi,Cerah,32,32,0
2011-12-23,2011,12,22,2011-12-23,iya,semi,Cerah,47,43,4
2011-12-23,2011,12,23,2011-12-23,iya,semi,Cerah,25,21,4
2011-12-24,2011,12,0,2011-12-24,tidak,semi,berkabut,23,20,3
2011-12-24,2011,12,1,2011-12-24,tidak,semi,berkabut,16,15,1
2011-12-24,2011,12,2,2011-12-24,tidak,semi,berkabut,26,22,4
2011-12-24,2011,12,3,2011-12-24,tidak,semi,berkabut,5,5,0
2011-12-24,2011,12,4,2011-12-24,tidak,semi,berkabut,3,3,0
2011-12-24,2011,12,5,2011-12-24,tidak,semi,berkabut,4,3,1
2011-12-24,2011,12,6,2011-12-24,tidak,semi,berkabut,10,10,0
2011-12-24,2011,12,7,2011-12-24,tidak,semi,Cerah,10,10,0
2011-12-24,2011,12,8,2011-12-24,tidak,semi,Cerah,27,27,0
2011-12-24,2011,12,9,2011-12-24,tidak,semi,Cerah,56,53,3
2011-12-24,2011,12,10,2011-12-24,tidak,semi,Cerah,56,52,4
2011-12-24,2011,12,11,2011-12-24,tidak,semi,Cerah,71,62,9
2011-12-24,2011,12,12,2011-12-24,tidak,semi,Cerah,94,79,15
2011-12-24,2011,12,13,2011-12-24,tidak,semi,Cerah,121,97,24
2011-12-24,2011,12,14,2011-12-24,tidak,semi,Cerah,85,70,15
2011-12-24,2011,12,15,2011-12-24,tidak,semi,Cerah,97,82,15
2011-12-24,2011,12,16,2011-12-24,tidak,semi,Cerah,99,74,25
2011-12-24,2011,12,17,2011-12-24,tidak,semi,Cerah,68,53,15
2011-12-24,2011,12,18,2011-12-24,tidak,semi,Cerah,35,33,2
2011-12-24,2011,12,19,2011-12-24,tidak,semi,Cerah,25,24,1
2011-12-24,2011,12,20,2011-12-24,tidak,semi,Cerah,24,19,5
2011-12-24,2011,12,21,2011-12-24,tidak,semi,Cerah,19,15,4
2011-12-24,2011,12,22,2011-12-24,tidak,semi,Cerah,20,12,8
2011-12-24,2011,12,23,2011-12-24,tidak,semi,Cerah,17,16,1
2011-12-25,2011,12,0,2011-12-25,tidak,semi,Cerah,6,4,2
2011-12-25,2011,12,1,2011-12-25,tidak,semi,Cerah,4,2,2
2011-12-25,2011,12,2,2011-12-25,tidak,semi,Cerah,2,2,0
2011-12-25,2011,12,3,2011-12-25,tidak,semi,Cerah,4,3,1
2011-12-25,2011,12,5,2011-12-25,tidak,semi,Cerah,1,1,0
2011-12-25,2011,12,6,2011-12-25,tidak,semi,Cerah,1,1,0
2011-12-25,2011,12,7,2011-12-25,tidak,semi,Cerah,4,4,0
2011-12-25,2011,12,8,2011-12-25,tidak,semi,Cerah,5,4,1
2011-12-25,2011,12,9,2011-12-25,tidak,semi,Cerah,23,20,3
2011-12-25,2011,12,10,2011-12-25,tidak,semi,Cerah,43,12,31
2011-12-25,2011,12,11,2011-12-25,tidak,semi,Cerah,85,42,43
2011-12-25,2011,12,12,2011-12-25,tidak,semi,Cerah,66,41,25
2011-12-25,2011,12,13,2011-12-25,tidak,semi,Cerah,79,39,40
2011-12-25,2011,12,14,2011-12-25,tidak,semi,Cerah,86,45,41
2011-12-25,2011,12,15,2011-12-25,tidak,semi,Cerah,91,48,43
2011-12-25,2011,12,16,2011-12-25,tidak,semi,Cerah,86,51,35
2011-12-25,2011,12,17,2011-12-25,tidak,semi,Cerah,44,33,11
2011-12-25,2011,12,18,2011-12-25,tidak,semi,Cerah,30,23,7
2011-12-25,2011,12,19,2011-12-25,tidak,semi,Cerah,16,14,2
2011-12-25,2011,12,20,2011-12-25,tidak,semi,Cerah,26,18,8
2011-12-25,2011,12,21,2011-12-25,tidak,semi,Cerah,19,15,4
2011-12-25,2011,12,22,2011-12-25,tidak,semi,Cerah,17,15,2
2011-12-25,2011,12,23,2011-12-25,tidak,semi,Cerah,16,14,2
2011-12-26,2011,12,0,2011-12-26,tidak,semi,Cerah,11,6,5
2011-12-26,2011,12,1,2011-12-26,tidak,semi,Cerah,10,7,3
2011-12-26,2011,12,2,2011-12-26,tidak,semi,Cerah,7,5,2
2011-12-26,2011,12,4,2011-12-26,tidak,semi,Cerah,2,2,0
2011-12-26,2011,12,5,2011-12-26,tidak,semi,Cerah,4,4,0
2011-12-26,2011,12,6,2011-12-26,tidak,semi,Cerah,4,4,0
2011-12-26,2011,12,7,2011-12-26,tidak,semi,Cerah,19,17,2
2011-12-26,2011,12,8,2011-12-26,tidak,semi,Cerah,18,13,5
2011-12-26,2011,12,9,2011-12-26,tidak,semi,Cerah,62,38,24
2011-12-26,2011,12,10,2011-12-26,tidak,semi,Cerah,70,39,31
2011-12-26,2011,12,11,2011-12-26,tidak,semi,Cerah,91,51,40
2011-12-26,2011,12,12,2011-12-26,tidak,semi,Cerah,100,66,34
2011-12-26,2011,12,13,2011-12-26,tidak,semi,Cerah,140,83,57
2011-12-26,2011,12,14,2011-12-26,tidak,semi,Cerah,153,80,73
2011-12-26,2011,12,15,2011-12-26,tidak,semi,Cerah,131,105,26
2011-12-26,2011,12,16,2011-12-26,tidak,semi,Cerah,97,69,28
2011-12-26,2011,12,17,2011-12-26,tidak,semi,Cerah,97,67,30
2011-12-26,2011,12,18,2011-12-26,tidak,semi,Cerah,75,54,21
2011-12-26,2011,12,19,2011-12-26,tidak,semi,Cerah,65,49,16
2011-12-26,2011,12,20,2011-12-26,tidak,semi,Cerah,56,42,14
2011-12-26,2011,12,21,2011-12-26,tidak,semi,Cerah,49,39,10
2011-12-26,2011,12,22,2011-12-26,tidak,semi,Cerah,27,22,5
2011-12-26,2011,12,23,2011-12-26,tidak,semi,Cerah,29,25,4
2011-12-27,2011,12,0,2011-12-27,iya,semi,Cerah,12,9,3
2011-12-27,2011,12,1,2011-12-27,iya,semi,Cerah,6,6,0
2011-12-27,2011,12,2,2011-12-27,iya,semi,Cerah,4,2,2
2011-12-27,2011,12,3,2011-12-27,iya,semi,berkabut,3,3,0
2011-12-27,2011,12,4,2011-12-27,iya,semi,berkabut,3,3,0
2011-12-27,2011,12,5,2011-12-27,iya,semi,berkabut,8,8,0
2011-12-27,2011,12,6,2011-12-27,iya,semi,berkabut,35,35,0
2011-12-27,2011,12,7,2011-12-27,iya,semi,berkabut,80,79,1
2011-12-27,2011,12,8,2011-12-27,iya,semi,berkabut,164,155,9
2011-12-27,2011,12,9,2011-12-27,iya,semi,Hujan Ringan/salju,104,85,19
2011-12-27,2011,12,10,2011-12-27,iya,semi,berkabut,60,47,13
2011-12-27,2011,12,11,2011-12-27,iya,semi,Hujan Ringan/salju,30,24,6
2011-12-27,2011,12,12,2011-12-27,iya,semi,Hujan Ringan/salju,24,16,8
2011-12-27,2011,12,13,2011-12-27,iya,semi,Hujan Ringan/salju,20,19,1
2011-12-27,2011,12,14,2011-12-27,iya,semi,Hujan Ringan/salju,14,14,0
2011-12-27,2011,12,15,2011-12-27,iya,semi,Hujan Ringan/salju,19,17,2
2011-12-27,2011,12,16,2011-12-27,iya,semi,Hujan Ringan/salju,46,44,2
2011-12-27,2011,12,17,2011-12-27,iya,semi,Hujan Ringan/salju,115,109,6
2011-12-27,2011,12,18,2011-12-27,iya,semi,Cerah,135,126,9
2011-12-27,2011,12,19,2011-12-27,iya,semi,Cerah,90,87,3
2011-12-27,2011,12,20,2011-12-27,iya,semi,Cerah,69,66,3
2011-12-27,2011,12,21,2011-12-27,iya,semi,Cerah,63,52,11
2011-12-27,2011,12,22,2011-12-27,iya,semi,Cerah,32,29,3
2011-12-27,2011,12,23,2011-12-27,iya,semi,Cerah,26,24,2
2011-12-28,2011,12,0,2011-12-28,iya,semi,Cerah,10,10,0
2011-12-28,2011,12,1,2011-12-28,iya,semi,Cerah,12,12,0
2011-12-28,2011,12,2,2011-12-28,iya,semi,Cerah,7,7,0
2011-12-28,2011,12,3,2011-12-28,iya,semi,Cerah,4,4,0
2011-12-28,2011,12,5,2011-12-28,iya,semi,Cerah,9,9,0
2011-12-28,2011,12,6,2011-12-28,iya,semi,Cerah,43,42,1
2011-12-28,2011,12,7,2011-12-28,iya,semi,Cerah,110,106,4
2011-12-28,2011,12,8,2011-12-28,iya,semi,Cerah,217,206,11
2011-12-28,2011,12,9,2011-12-28,iya,semi,Cerah,189,171,18
2011-12-28,2011,12,10,2011-12-28,iya,semi,Cerah,96,84,12
2011-12-28,2011,12,11,2011-12-28,iya,semi,Cerah,111,93,18
2011-12-28,2011,12,12,2011-12-28,iya,semi,Cerah,140,108,32
2011-12-28,2011,12,13,2011-12-28,iya,semi,Cerah,159,135,24
2011-12-28,2011,12,14,2011-12-28,iya,semi,Cerah,120,96,24
2011-12-28,2011,12,15,2011-12-28,iya,semi,Cerah,117,101,16
2011-12-28,2011,12,16,2011-12-28,iya,semi,Cerah,167,144,23
2011-12-28,2011,12,17,2011-12-28,iya,semi,Cerah,250,225,25
2011-12-28,2011,12,18,2011-12-28,iya,semi,Cerah,169,159,10
2011-12-28,2011,12,19,2011-12-28,iya,semi,Cerah,151,135,16
2011-12-28,2011,12,20,2011-12-28,iya,semi,Cerah,79,70,9
2011-12-28,2011,12,21,2011-12-28,iya,semi,Cerah,70,63,7
2011-12-28,2011,12,22,2011-12-28,iya,semi,Cerah,33,31,2
2011-12-28,2011,12,23,2011-12-28,iya,semi,Cerah,39,36,3
2011-12-29,2011,12,0,2011-12-29,iya,semi,berkabut,28,24,4
2011-12-29,2011,12,1,2011-12-29,iya,semi,Cerah,15,15,0
2011-12-29,2011,12,2,2011-12-29,iya,semi,Cerah,3,3,0
2011-12-29,2011,12,3,2011-12-29,iya,semi,Cerah,2,2,0
2011-12-29,2011,12,4,2011-12-29,iya,semi,Cerah,3,2,1
2011-12-29,2011,12,5,2011-12-29,iya,semi,Cerah,10,10,0
2011-12-29,2011,12,6,2011-12-29,iya,semi,Cerah,41,39,2
2011-12-29,2011,12,7,2011-12-29,iya,semi,Cerah,106,104,2
2011-12-29,2011,12,8,2011-12-29,iya,semi,berkabut,210,207,3
2011-12-29,2011,12,9,2011-12-29,iya,semi,berkabut,170,155,15
2011-12-29,2011,12,10,2011-12-29,iya,semi,berkabut,110,97,13
2011-12-29,2011,12,11,2011-12-29,iya,semi,berkabut,122,99,23
2011-12-29,2011,12,12,2011-12-29,iya,semi,berkabut,130,118,12
2011-12-29,2011,12,13,2011-12-29,iya,semi,berkabut,131,95,36
2011-12-29,2011,12,14,2011-12-29,iya,semi,berkabut,142,112,30
2011-12-29,2011,12,15,2011-12-29,iya,semi,berkabut,177,150,27
2011-12-29,2011,12,16,2011-12-29,iya,semi,Cerah,177,155,22
2011-12-29,2011,12,17,2011-12-29,iya,semi,Cerah,240,226,14
2011-12-29,2011,12,18,2011-12-29,iya,semi,Cerah,207,192,15
2011-12-29,2011,12,19,2011-12-29,iya,semi,Cerah,135,124,11
2011-12-29,2011,12,20,2011-12-29,iya,semi,Cerah,96,88,8
2011-12-29,2011,12,21,2011-12-29,iya,semi,berkabut,68,60,8
2011-12-29,2011,12,22,2011-12-29,iya,semi,Cerah,55,48,7
2011-12-29,2011,12,23,2011-12-29,iya,semi,Cerah,45,44,1
2011-12-30,2011,12,0,2011-12-30,iya,semi,Cerah,30,26,4
2011-12-30,2011,12,1,2011-12-30,iya,semi,Cerah,20,11,9
2011-12-30,2011,12,2,2011-12-30,iya,semi,Cerah,12,10,2
2011-12-30,2011,12,3,2011-12-30,iya,semi,Cerah,6,6,0
2011-12-30,2011,12,4,2011-12-30,iya,semi,Cerah,2,2,0
2011-12-30,2011,12,5,2011-12-30,iya,semi,Cerah,10,10,0
2011-12-30,2011,12,6,2011-12-30,iya,semi,Cerah,32,31,1
2011-12-30,2011,12,7,2011-12-30,iya,semi,Cerah,95,92,3
2011-12-30,2011,12,8,2011-12-30,iya,semi,berkabut,205,193,12
2011-12-30,2011,12,9,2011-12-30,iya,semi,Cerah,194,175,19
2011-12-30,2011,12,10,2011-12-30,iya,semi,Cerah,118,108,10
2011-12-30,2011,12,11,2011-12-30,iya,semi,Cerah,171,126,45
2011-12-30,2011,12,12,2011-12-30,iya,semi,Cerah,197,159,38
2011-12-30,2011,12,13,2011-12-30,iya,semi,berkabut,207,154,53
2011-12-30,2011,12,14,2011-12-30,iya,semi,berkabut,245,178,67
2011-12-30,2011,12,15,2011-12-30,iya,semi,Cerah,292,236,56
2011-12-30,2011,12,16,2011-12-30,iya,semi,Cerah,283,247,36
2011-12-30,2011,12,17,2011-12-30,iya,semi,Cerah,242,188,54
2011-12-30,2011,12,18,2011-12-30,iya,semi,Cerah,182,163,19
2011-12-30,2011,12,19,2011-12-30,iya,semi,berkabut,112,96,16
2011-12-30,2011,12,20,2011-12-30,iya,semi,berkabut,91,75,16
2011-12-30,2011,12,21,2011-12-30,iya,semi,berkabut,95,84,11
2011-12-30,2011,12,22,2011-12-30,iya,semi,berkabut,85,78,7
2011-12-30,2011,12,23,2011-12-30,iya,semi,berkabut,73,60,13
2011-12-31,2011,12,0,2011-12-31,tidak,semi,berkabut,44,37,7
2011-12-31,2011,12,1,2011-12-31,tidak,semi,berkabut,35,31,4
2011-12-31,2011,12,2,2011-12-31,tidak,semi,berkabut,28,27,1
2011-12-31,2011,12,3,2011-12-31,tidak,semi,berkabut,18,17,1
2011-12-31,2011,12,4,2011-12-31,tidak,semi,Cerah,10,9,1
2011-12-31,2011,12,5,2011-12-31,tidak,semi,berkabut,1,0,1
2011-12-31,2011,12,6,2011-12-31,tidak,semi,berkabut,6,5,1
2011-12-31,2011,12,7,2011-12-31,tidak,semi,Hujan Ringan/salju,19,13,6
2011-12-31,2011,12,8,2011-12-31,tidak,semi,Cerah,49,42,7
2011-12-31,2011,12,9,2011-12-31,tidak,semi,Cerah,90,72,18
2011-12-31,2011,12,10,2011-12-31,tidak,semi,Cerah,128,108,20
2011-12-31,2011,12,11,2011-12-31,tidak,semi,Cerah,217,152,65
2011-12-31,2011,12,12,2011-12-31,tidak,semi,Cerah,273,180,93
2011-12-31,2011,12,13,2011-12-31,tidak,semi,Cerah,313,205,108
2011-12-31,2011,12,14,2011-12-31,tidak,semi,Cerah,300,185,115
2011-12-31,2011,12,15,2011-12-31,tidak,semi,Cerah,253,164,89
2011-12-31,2011,12,16,2011-12-31,tidak,semi,Cerah,195,143,52
2011-12-31,2011,12,17,2011-12-31,tidak,semi,Cerah,129,101,28
2011-12-31,2011,12,18,2011-12-31,tidak,semi,Cerah,93,80,13
2011-12-31,2011,12,19,2011-12-31,tidak,semi,Cerah,92,73,19
2011-12-31,2011,12,20,2011-12-31,tidak,semi,Cerah,71,63,8
2011-12-31,2011,12,21,2011-12-31,tidak,semi,Cerah,52,50,2
2011-12-31,2011,12,22,2011-12-31,tidak,semi,Cerah,38,36,2
2011-12-31,2011,12,23,2011-12-31,tidak,semi,Cerah,31,27,4
2012-01-01,2012,1,0,2012-01-01,tidak,semi,Cerah,48,43,5
2012-01-01,2012,1,1,2012-01-01,tidak,semi,Cerah,93,78,15
2012-01-01,2012,1,2,2012-01-01,tidak,semi,Cerah,75,59,16
2012-01-01,2012,1,3,2012-01-01,tidak,semi,Cerah,52,41,11
2012-01-01,2012,1,4,2012-01-01,tidak,semi,Cerah,8,8,0
2012-01-01,2012,1,5,2012-01-01,tidak,semi,Cerah,5,5,0
2012-01-01,2012,1,6,2012-01-01,tidak,semi,Cerah,2,1,1
2012-01-01,2012,1,7,2012-01-01,tidak,semi,Cerah,7,6,1
2012-01-01,2012,1,8,2012-01-01,tidak,semi,Cerah,14,10,4
2012-01-01,2012,1,9,2012-01-01,tidak,semi,Cerah,40,27,13
2012-01-01,2012,1,10,2012-01-01,tidak,semi,Cerah,70,52,18
2012-01-01,2012,1,11,2012-01-01,tidak,semi,Cerah,138,98,40
2012-01-01,2012,1,12,2012-01-01,tidak,semi,Cerah,201,143,58
